sale_date,product,category,region,quantity,amount,stock_quantity
2013-03-15,"Global High-Back Leather Tilter, Burgundy",Furniture,West,2,196.78,119
2013-03-15,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Central,5,241.33,126
2013-03-16,Novimex Swivel Fabric Task Chair,Furniture,Central,5,528.43,182
2013-03-16,Global Comet Stacking Arm Chair,Furniture,West,4,1352.03,15
2013-03-16,V7 USB Numeric Keypad,Technology,East,3,83.98,220
2013-03-16,Avery Round Ring Poly Binders,Office Supplies,West,2,4.54,61
2013-03-16,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2' x 11'",Office Supplies,Central,7,22.39,112
2013-03-16,Xerox 1964,Office Supplies,South,14,319.76,175
2013-03-16,Xerox 1964,Office Supplies,South,2,45.68,157
2013-03-18,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,East,5,199.9,11
2013-03-18,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,East,2,129.98,34
2013-03-18,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2' X 14' 7/8'",Office Supplies,East,2,32.54,10
2013-03-18,Newell 345,Office Supplies,East,2,39.68,63
2013-03-18,i.Sound Portable Power - 8000 mAh,Technology,West,2,84.78,237
2013-03-18,Electrix Halogen Magnifier Lamp,Furniture,East,5,971.5,49
2013-03-18,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,East,3,901.95,212
2013-03-19,Balt Solid Wood Rectangular Table,Furniture,South,3,189.88,148
2013-03-19,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,South,3,871.8,68
2013-03-20,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,West,1,72.29,47
2013-03-20,"Master Caster Door Stop, Brown",Furniture,East,4,20.32,19
2013-03-20,Ibico Recycled Grain-Textured Covers,Office Supplies,South,3,31.09,100
2013-03-20,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,East,1,14.98,194
2013-03-21,"Eldon Image Series Desk Accessories, Ebony",Furniture,South,7,86.45,171
2013-03-21,Chromcraft Round Conference Tables,Furniture,Central,4,697.16,160
2013-03-21,Xerox 1894,Office Supplies,West,2,10.37,244
2013-03-21,Clear Mylar Reinforcing Strips,Office Supplies,West,3,16.82,200
2013-03-21,Xerox 225,Office Supplies,West,4,20.74,188
2013-03-21,i.Sound Portable Power - 8000 mAh,Technology,West,2,84.78,136
2013-03-21,Belkin iPhone and iPad Lightning Cable,Technology,Central,1,11.99,67
2013-03-22,Newell 33,Office Supplies,Central,3,13.39,34
2013-03-22,Prang Dustless Chalk Sticks,Office Supplies,Central,1,1.34,208
2013-03-22,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Central,5,528.43,225
2013-03-22,Safco Drafting Table,Furniture,Central,2,99.37,215
2013-03-22,Avery Durable Slant Ring Binders,Office Supplies,Central,2,3.17,223
2013-03-23,"Global Stack Chair with Arms, Black",Furniture,West,7,167.89,64
2013-03-23,Logitech ClearChat Comfort/USB Headset H390,Technology,West,2,58.58,7
2013-03-25,BlackBerry Q10,Technology,West,4,403.17,44
2013-03-25,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,East,3,301.47,86
2013-03-25,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,East,2,18.66,174
2013-03-25,"Ink Jet Note and Greeting Cards, 8-1/2' x 5-1/2' Card Size",Office Supplies,Central,1,22.48,167
2013-03-26,Newell 319,Office Supplies,East,3,59.52,75
2013-03-26,Logitech P710e Mobile Speakerphone,Technology,Central,5,1287.45,181
2013-03-27,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,East,5,459.95,75
2013-03-27,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4'X8 1/2', 300/Messages",Office Supplies,West,3,17.64,173
2013-03-27,"Wilson Jones Hanging View Binder, White, 1'",Office Supplies,West,3,17.04,46
2013-03-27,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,South,5,67.64,14
2013-03-27,Case Logic 2.4GHz Wireless Keyboard,Technology,South,3,119.98,104
2013-03-28,DAX Two-Tone Silver Metal Document Frame,Furniture,South,1,20.24,146
2013-03-28,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,South,4,39.92,25
2013-03-28,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2' X 14' 7/8'",Office Supplies,South,2,32.54,51
2013-03-29,Rogers Deluxe File Chest,Office Supplies,West,4,87.92,92
2013-03-29,Xerox 1983,Office Supplies,West,1,5.98,149
2013-03-29,Hanging Personal Folder File,Office Supplies,South,2,31.4,231
2013-03-30,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,East,5,299.98,20
2013-03-30,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Central,8,812.74,50
2013-03-30,Clearsounds A400,Technology,East,4,158.38,37
2013-03-30,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Central,6,844.12,19
2013-03-30,"Memo Book, 100 Message Capacity, 5 3/8 x 11",Office Supplies,East,2,13.48,248
2013-03-30,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Central,3,45.53,156
2013-03-30,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1'",Office Supplies,East,5,29.8,178
2013-03-30,Howard Miller 13-3/4' Diameter Brushed Chrome Round Wall Clock,Furniture,East,8,414.0,131
2013-03-30,GBC Plastic Binding Combs,Office Supplies,East,7,41.33,54
2013-03-31,Xerox 188,Office Supplies,East,1,11.34,198
2013-04-01,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,East,2,31.98,91
2013-04-01,"Global Value Steno Chair, Gray",Furniture,East,6,328.0,27
2013-04-01,LG Exalt,Technology,East,3,280.78,3
2013-04-02,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,East,4,88.04,149
2013-04-02,Regeneration Desk Collection,Furniture,South,4,7.04,75
2013-04-02,Avery Hanging File Binders,Office Supplies,East,3,14.35,172
2013-04-02,Acme Value Line Scissors,Office Supplies,East,3,10.95,66
2013-04-02,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,East,6,1317.49,85
2013-04-02,Staples,Office Supplies,East,8,63.84,235
2013-04-02,Avery 473,Office Supplies,East,2,20.7,193
2013-04-02,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,West,2,30.14,215
2013-04-02,Avery Non-Stick Binders,Office Supplies,East,1,3.59,161
2013-04-02,Staples,Office Supplies,West,5,31.56,90
2013-04-02,Newell 345,Office Supplies,East,3,59.52,182
2013-04-02,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,East,6,263.88,104
2013-04-02,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Central,1,12.99,0
2013-04-02,50 Colored Long Pencils,Office Supplies,East,3,30.48,71
2013-04-02,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,East,4,35.12,86
2013-04-02,Newell 342,Office Supplies,East,3,9.84,165
2013-04-02,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,East,3,161.94,5
2013-04-03,Global Executive Mid-Back Manager's Chair,Furniture,Central,5,1454.9,213
2013-04-04,Xerox 1962,Office Supplies,Central,3,10.27,152
2013-04-04,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Central,4,259.96,209
2013-04-04,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,East,9,99.85,144
2013-04-04,Seth Thomas 13 1/2' Wall Clock,Furniture,Central,4,71.12,60
2013-04-05,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,East,2,82.64,11
2013-04-05,Anker Astro 15000mAh USB Portable Charger,Technology,South,3,149.97,5
2013-04-05,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,East,2,31.02,217
2013-04-05,Logitech Trackman Marble Mouse,Technology,East,3,89.97,26
2013-04-05,"Wirebound Message Books, Four 2 3/4' x 5' Forms per Page, 600 Sets per Book",Office Supplies,South,3,27.81,135
2013-04-05,Ibico Ibimaster 300 Manual Binding System,Office Supplies,East,2,588.78,210
2013-04-06,Clearsounds A400,Technology,East,3,118.78,123
2013-04-06,Eldon Portable Mobile Manager,Office Supplies,Central,7,158.37,105
2013-04-06,Premier Automatic Letter Opener,Office Supplies,East,4,769.18,192
2013-04-07,Nortel Meridian M5316 Digital phone,Technology,East,5,1294.75,184
2013-04-08,Newell 322,Office Supplies,East,2,3.64,92
2013-04-08,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,East,3,658.75,108
2013-04-08,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,East,3,36.74,240
2013-04-08,Hewlett Packard 610 Color Digital Copier / Printer,Technology,West,3,1199.98,98
2013-04-08,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,East,3,33.53,167
2013-04-08,Xerox 1939,Office Supplies,East,2,37.94,141
2013-04-09,Sauder Barrister Bookcases,Furniture,East,6,388.7,34
2013-04-09,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,East,2,8.26,175
2013-04-09,Xerox 1931,Office Supplies,West,2,12.96,236
2013-04-09,Xerox 1923,Office Supplies,West,3,20.04,83
2013-04-09,Fellowes Neat Ideas Storage Cubes,Office Supplies,West,2,64.96,55
2013-04-09,Xerox 1993,Office Supplies,South,4,25.92,176
2013-04-09,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,West,5,24.7,140
2013-04-09,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,South,4,159.92,188
2013-04-09,Catalog Binders with Expanding Posts,Office Supplies,East,6,121.1,229
2013-04-09,"Hon Metal Bookcases, Black",Furniture,South,5,354.9,48
2013-04-09,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,South,4,17.92,45
2013-04-09,#10 Self-Seal White Envelopes,Office Supplies,East,1,8.87,112
2013-04-09,Advantus Plastic Paper Clips,Office Supplies,South,6,30.0,189
2013-04-09,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,East,5,34.4,135
2013-04-09,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,East,4,17.04,42
2013-04-09,GBC DocuBind P400 Electric Binding System,Office Supplies,Central,4,1088.79,147
2013-04-09,Global Chrome Stack Chair,Furniture,Central,4,95.98,123
2013-04-09,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Central,9,431.93,96
2013-04-10,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Central,2,5.28,89
2013-04-10,Bush Somerset Collection Bookcase,Furniture,West,5,556.66,38
2013-04-10,Nortel Meridian M5316 Digital phone,Technology,Central,2,517.9,84
2013-04-10,"Acco Pressboard Covers with Storage Hooks, 14 7/8' x 11', Light Blue",Office Supplies,West,9,35.35,244
2013-04-11,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,West,4,48.03,176
2013-04-11,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,East,2,8.9,191
2013-04-11,Fellowes Staxonsteel Drawer Files,Office Supplies,West,3,579.51,61
2013-04-11,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,West,3,113.76,105
2013-04-11,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Central,4,13.57,106
2013-04-11,Xerox 227,Office Supplies,West,2,12.96,53
2013-04-11,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,West,5,23.2,125
2013-04-11,Rogers Profile Extra Capacity Storage Tub,Office Supplies,West,9,150.66,232
2013-04-13,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,South,3,129.55,8
2013-04-13,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,South,5,63.9,87
2013-04-13,KI Adjustable-Height Table,Furniture,South,4,343.92,36
2013-04-13,"Global Geo Office Task Chair, Gray",Furniture,West,3,194.35,48
2013-04-13,Xerox 1945,Office Supplies,South,1,40.99,40
2013-04-13,JM Magazine Binder,Office Supplies,West,1,13.21,16
2013-04-13,Xerox 206,Office Supplies,West,3,19.44,87
2013-04-13,Aluminum Screw Posts,Office Supplies,West,3,36.62,20
2013-04-13,"TOPS 'Important Message' Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,South,3,10.27,50
2013-04-13,Hon Comfortask Task/Swivel Chairs,Furniture,West,7,638.29,58
2013-04-13,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,South,1,51.98,166
2013-04-14,Poly String Tie Envelopes,Office Supplies,West,3,6.12,182
2013-04-15,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,South,5,81.2,40
2013-04-15,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,West,4,933.54,38
2013-04-15,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,West,4,42.98,140
2013-04-15,GBC ProClick Spines for 32-Hole Punch,Office Supplies,East,2,25.06,191
2013-04-15,Bevis Steel Folding Chairs,Furniture,West,5,383.8,10
2013-04-16,Ideal Clamps,Office Supplies,Central,5,8.04,237
2013-04-16,Xerox 1911,Office Supplies,West,3,143.7,146
2013-04-16,HON 5400 Series Task Chairs for Big and Tall,Furniture,West,2,1121.57,138
2013-04-16,Woodgrain Magazine Files by Perma,Office Supplies,South,2,4.77,76
2013-04-16,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,South,5,291.96,126
2013-04-16,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,South,7,408.74,45
2013-04-16,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Central,7,33.49,44
2013-04-16,GBC ProClick 150 Presentation Binding System,Office Supplies,South,2,189.59,0
2013-04-17,Newell 341,Office Supplies,South,3,12.84,167
2013-04-17,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,East,7,9099.93,107
2013-04-17,Stacking Trays by OIC,Furniture,East,2,9.96,18
2013-04-17,Wilson Jones Standard D-Ring Binders,Office Supplies,East,5,25.3,75
2013-04-17,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,South,7,123.09,71
2013-04-17,Stiletto Hand Letter Openers,Office Supplies,West,3,28.8,199
2013-04-17,Memorex Froggy Flash Drive 4 GB,Technology,South,4,35.17,188
2013-04-18,"Advantus Push Pins, Aluminum Head",Office Supplies,Central,5,29.05,244
2013-04-18,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,West,3,257.5,108
2013-04-18,Motorola L804,Technology,South,1,36.79,11
2013-04-18,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,South,8,18.62,188
2013-04-18,"Ultra Door Kickplate, 8'H x 34'W",Furniture,South,5,79.12,239
2013-04-19,"Acme Design Line 8' Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8' Cut",Office Supplies,East,1,6.84,160
2013-04-19,American Pencil,Office Supplies,East,3,6.99,44
2013-04-19,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,South,4,203.92,89
2013-04-19,"Global High-Back Leather Tilter, Burgundy",Furniture,Central,4,344.37,102
2013-04-19,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Central,3,1554.94,219
2013-04-19,"SKILCRAFT Telephone Shoulder Rest, 2' x 6.5' x 2.5', Black",Technology,South,4,29.56,249
2013-04-19,Howard Miller 16' Diameter Gallery Wall Clock,Furniture,Central,5,127.88,196
2013-04-19,"Adams Telephone Message Books, 5 1/4 x 11",Office Supplies,Central,2,9.66,7
2013-04-19,Safco Industrial Wire Shelving,Office Supplies,Central,3,230.38,152
2013-04-20,Xerox 189,Office Supplies,East,5,419.4,90
2013-04-20,Newell 307,Office Supplies,West,3,5.46,173
2013-04-20,PowerGen Dual USB Car Charger,Technology,West,5,39.96,86
2013-04-20,Avery Binder Labels,Office Supplies,West,3,9.34,157
2013-04-20,BIC Brite Liner Grip Highlighters,Office Supplies,East,2,3.28,236
2013-04-20,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,East,2,205.18,174
2013-04-20,Gear Head AU3700S Headset,Technology,East,2,25.98,214
2013-04-20,Fiskars Softgrip Scissors,Office Supplies,East,5,54.9,176
2013-04-20,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4'X8 1/2', 200/Messages",Office Supplies,West,4,22.72,174
2013-04-20,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,East,2,9.28,83
2013-04-20,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,East,2,71.96,81
2013-04-20,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,West,5,73.2,145
2013-04-20,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,West,1,5.84,193
2013-04-20,Space Solutions HD Industrial Steel Shelving.,Office Supplies,East,4,459.88,67
2013-04-20,Acme Kleen Earth Office Shears,Office Supplies,East,2,7.76,221
2013-04-22,Colorific Watercolor Pencils,Office Supplies,East,3,15.48,160
2013-04-22,Xerox 209,Office Supplies,East,8,51.84,126
2013-04-22,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Central,4,102.34,163
2013-04-22,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Central,3,48.79,81
2013-04-22,Round Ring Binders,Office Supplies,West,5,8.32,228
2013-04-22,"Performers Binder/Pad Holder, Black",Office Supplies,Central,8,44.85,146
2013-04-23,Poly Designer Cover & Back,Office Supplies,West,5,28.48,238
2013-04-23,Pizazz Global Quick File,Office Supplies,Central,2,23.95,155
2013-04-23,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Central,2,86.62,167
2013-04-23,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,West,2,78.27,83
2013-04-23,Premier Electric Letter Opener,Office Supplies,West,2,185.38,112
2013-04-23,Ultra Door Pull Handle,Furniture,West,3,31.56,224
2013-04-23,Bush Advantage Collection Racetrack Conference Table,Furniture,West,6,1272.63,75
2013-04-23,Newell 32,Office Supplies,East,1,2.88,121
2013-04-23,Eldon Wave Desk Accessories,Furniture,West,5,23.56,242
2013-04-23,Barrel Sharpener,Office Supplies,East,9,32.13,142
2013-04-24,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,South,5,36.24,40
2013-04-24,Eldon Fold 'N Roll Cart System,Office Supplies,East,5,55.92,166
2013-04-24,Xerox 1942,Office Supplies,East,2,78.3,1
2013-04-24,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,West,7,18.09,190
2013-04-24,Embossed Ink Jet Note Cards,Office Supplies,East,6,108.34,28
2013-04-24,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,West,3,71.97,104
2013-04-24,Logitech Wireless Headset h800,Technology,West,1,99.99,201
2013-04-24,Ibico Laser Imprintable Binding System Covers,Office Supplies,West,6,251.52,193
2013-04-25,Cardinal Holdit Business Card Pockets,Office Supplies,West,1,3.98,50
2013-04-25,Plantronics S12 Corded Telephone Headset System,Technology,Central,3,258.7,74
2013-04-25,Xerox 226,Office Supplies,West,3,15.55,204
2013-04-25,SAFCO Arco Folding Chair,Furniture,West,6,1325.76,9
2013-04-25,Wilson Jones Impact Binders,Office Supplies,West,2,3.11,141
2013-04-26,Wilson Jones Custom Binder Spines & Labels,Office Supplies,East,3,4.9,209
2013-04-26,AT&T 841000 Phone,Technology,East,2,82.8,50
2013-04-26,Ibico Recycled Grain-Textured Covers,Office Supplies,East,2,20.72,117
2013-04-27,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,East,3,434.65,200
2013-04-29,Nortel Meridian M3904 Professional Digital phone,Technology,Central,3,369.58,120
2013-04-29,"Global Stack Chair without Arms, Black",Furniture,West,2,41.57,38
2013-04-29,Avery 493,Office Supplies,Central,4,15.71,27
2013-04-29,Xerox 1881,Office Supplies,West,3,29.47,2
2013-04-29,"Eldon Delta Triangular Chair Mat, 52' x 58', Clear",Furniture,Central,2,30.34,83
2013-05-01,Flat Face Poster Frame,Furniture,Central,3,22.61,197
2013-05-01,12-1/2 Diameter Round Wall Clock,Furniture,West,7,111.89,154
2013-05-01,Tuff Stuff Recycled Round Ring Binders,Office Supplies,East,2,7.71,116
